title,date,country,tags/0,tags/1,tags/2,tags/3,image,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15
Honfleur,1865,Dutch,Bodies of Water,Ships,,,https://images.metmuseum.org/CRDImages/ep/original/DT1558.jpg,,,,,,,,,,,,
Saint Andrew,1317,Italian,Books,Cross,Saints,,https://images.metmuseum.org/CRDImages/ep/original/DP168806.jpg,,,,,,,,,,,,
Saints John the Evangelist and Lawrence,1510,Italian,Books,Saint John the Evangelist,Saint Lawrence,Chalices,https://images.metmuseum.org/CRDImages/ep/original/EP1475.jpg,,,,,,,,,,,,
Brother Gregorio Belo of Vicenza,1547,Italian,Books,Christ,Saint Jerome,Crucifixion,https://images.metmuseum.org/CRDImages/ep/original/DP-17152-001.jpg,Saints,,,,,,,,,,,
The Nymph of Fontainebleau,1550,French,Books,Heads,Reading,Dragons,https://images.metmuseum.org/CRDImages/ep/original/DP-16596-001.jpg,Diana,Lions,Flowers,Landscapes,Trees,Urns,Lyres,Fruit,Nymphs,Putti,Dogs,Monkeys
Saint Francis,1600,Italian,Books,Christ,Saint Francis,,https://images.metmuseum.org/CRDImages/ep/original/DP104367.jpg,,,,,,,,,,,,
Still Life with a Skull and a Writing Quill,1628,Dutch,Books,Skulls,Still Life,Drinking Glasses,https://images.metmuseum.org/CRDImages/ep/original/DP145929.jpg,Lamps,,,,,,,,,,,
Vanitas Still Life,1662,Dutch,Books,Jewelry,Skulls,Music,https://images.metmuseum.org/CRDImages/ep/original/DP146494.jpg,Violins,Still Life,Globes,,,,,,,,,
Portrait of a Woman Holding a Book,1730,French,Books,Portraits,Women,Coat of Arms,https://images.metmuseum.org/CRDImages/ep/original/ep48.187.734.bw.R.jpg,,,,,,,,,,,,
Portrait of a Young Man,1760,Italian,Books,Men,Portraits,Dogs,https://images.metmuseum.org/CRDImages/ep/original/DT4577.jpg,,,,,,,,,,,,
The Reader,1790,French,Books,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/60103.jpg,,,,,,,,,,,,
An Interesting Story (Miss Ray),1806,British,Books,Profiles,Women,Reading,https://images.metmuseum.org/CRDImages/ep/original/ep95.14.95.R.jpg,,,,,,,,,,,,
Soap Bubbles,1859,French,Books,Contemplation,Boys,Portraits,https://images.metmuseum.org/CRDImages/ep/original/DT2143.jpg,,,,,,,,,,,,
"L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911)",1888,Dutch,Books,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/DT1396.jpg,,,,,,,,,,,,
Frescoes from the Villa Stati-Mattei,1501,Italian,Bow and Arrow,Centaurs,,,https://images.metmuseum.org/CRDImages/ep/original/ep48.17.1.bw.R.jpg,,,,,,,,,,,,
Diana the Huntress,1526,Italian,Bow and Arrow,Diana,Deer,Forests,https://images.metmuseum.org/CRDImages/ep/original/DT6053.jpg,,,,,,,,,,,,
Madame Bergeret de Frouville as Diana,1756,French,Bow and Arrow,Portraits,Diana,,https://images.metmuseum.org/CRDImages/ep/original/DP169499.jpg,,,,,,,,,,,,
Abraham,1408,Italian,Boys,Abraham,,,https://images.metmuseum.org/CRDImages/ep/original/DT1495.jpg,,,,,,,,,,,,
Saint Lawrence Enthroned with Saints and Donors,1440,Italian,Boys,Men,Saint Lawrence,Saints,https://images.metmuseum.org/CRDImages/ep/original/DP-17016-001.jpg,,,,,,,,,,,,
Francesco Sassetti (1421–1490) and His Son Teodoro,1483,Italian,Boys,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/DT1369.jpg,,,,,,,,,,,,
Federico Gonzaga (1500–1540),1510,Italian,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DP-17396-001.jpg,,,,,,,,,,,,
The Three Ages of Humans,1512,Italian,Boys,Couples,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP123842.jpg,Sheep,,,,,,,,,,,
Boy with a Greyhound,1570,Italian,Boys,Portraits,Dogs,,https://images.metmuseum.org/CRDImages/ep/original/DP-14936-005.jpg,,,,,,,,,,,,
Two Children Teasing a Cat,1587,Italian,Boys,Girls,Cats,,https://images.metmuseum.org/CRDImages/ep/original/DP243404.jpg,,,,,,,,,,,,
Ferdinando II de' Medici (1610–1670) as a Boy,1600,Flemish,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/ep45.128.13.bw.R.jpg,,,,,,,,,,,,
Boy with a Lute,1620,Dutch,Boys,Portraits,Lutes,,https://images.metmuseum.org/CRDImages/ep/original/DP145900.jpg,,,,,,,,,,,,
"Rubens, His Wife Helena Fourment (1614–1673), and Their Son Frans (1633–1678)",1630,Flemish,Boys,Men,Portraits,Self-portraits,https://images.metmuseum.org/CRDImages/ep/original/DP-14286-003.jpg,Women,Parrots,,,,,,,,,,
Children and a Cow,1635,Dutch,Boys,Girls,Cows,Sheep,https://images.metmuseum.org/CRDImages/ep/original/DP146486.jpg,,,,,,,,,,,,
Portrait of a Young Boy,1636,French,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/ep49.7.39.bw.R.jpg,,,,,,,,,,,,
Abraham Dismissing Hagar and Ishmael,1653,Dutch,Boys,Women,Abraham,,https://images.metmuseum.org/CRDImages/ep/original/DP143206.jpg,,,,,,,,,,,,
An Evening School,1655,Dutch,Boys,Girls,Men,Reading,https://images.metmuseum.org/CRDImages/ep/original/DP101529.jpg,Students,Teachers,,,,,,,,,,
Abraham Dismissing Hagar and Ishmael,1658,Dutch,Boys,Women,Abraham,,https://images.metmuseum.org/CRDImages/ep/original/DP143212.jpg,,,,,,,,,,,,
"Portrait of a Woman, Possibly Madame Claude Lambert de Thorigny (Marie Marguerite Bontemps, 1668–1701), and an Enslaved Servant",1696,French,Boys,Portraits,Women,Parrots,https://images.metmuseum.org/CRDImages/ep/original/DP312828.jpg,Dogs,Servants,,,,,,,,,,
Cambyses Appointing Otanes Judge,1700,Flemish,Boys,Girls,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/ep00.16.bw.R.jpg,Dogs,,,,,,,,,,,
The Cascade,1704,French,Boys,Girls,Guitars,,https://images.metmuseum.org/CRDImages/ep/original/DP-1418-001.jpg,,,,,,,,,,,,
The Golden Age,1715,French,Boys,Girls,Playing,Dogs,https://images.metmuseum.org/CRDImages/ep/original/DP317728.jpg,Toys,,,,,,,,,,,
Study of a Boy in a Blue Jacket,1717,Italian,Boys,Profiles,,,https://images.metmuseum.org/CRDImages/ep/original/DP161655.jpg,,,,,,,,,,,,
"Copy after ""Rubens, His Wife Helena Fourment (1614–1673), and Their Son Frans (1633–1678)""",1721,British,Boys,Men,Women,Female Nudes,https://images.metmuseum.org/CRDImages/ep/original/ep1984.442.R.jpg,Flowers,,,,,,,,,,,
Soap Bubbles,1733,French,Boys,Men,Bubbles,,https://images.metmuseum.org/CRDImages/ep/original/DP356133.jpg,,,,,,,,,,,,
Boy with a Black Spaniel,1747,French,Boys,Portraits,Dogs,,https://images.metmuseum.org/CRDImages/ep/original/DP324600.jpg,,,,,,,,,,,,
"Thomas (1740–1825) and Martha Neate (1741–after 1795) with His Tutor, Thomas Needham",1748,British,Boys,Girls,Men,Sheep,https://images.metmuseum.org/CRDImages/ep/original/DP168995.jpg,,,,,,,,,,,,
Pleasure,1749,German,Boys,Flowers,,,https://images.metmuseum.org/CRDImages/ep/original/DP120355.jpg,,,,,,,,,,,,
Saint Margaret of Cortona,1753,Italian,Boys,Women,Angels,Saints,https://images.metmuseum.org/CRDImages/ep/original/DT11449.jpg,,,,,,,,,,,,
"Sir George Armytage (1761–1836), Fourth Baronet",1758,British,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/257499.jpg,,,,,,,,,,,,
Head of a Young Boy,1763,French,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DP-13038-001.jpg,,,,,,,,,,,,
Portrait of a Boy,1770,British,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/175484.jpg,,,,,,,,,,,,
Portrait of a Boy,1770,French,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/ep60.14.R.jpg,,,,,,,,,,,,
"George Howard (1773–1848), Lord Morpeth",1775,British,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/175487.jpg,,,,,,,,,,,,
A Boy with a Cat—Morning,1787,British,Boys,Cats,,,https://images.metmuseum.org/CRDImages/ep/original/DP169648.jpg,,,,,,,,,,,,
"Lady Smith (Charlotte Delaval) and Her Children (George Henry, Louisa, and Charlotte)",1787,British,Boys,Girls,Mothers,,https://images.metmuseum.org/CRDImages/ep/original/DP162169.jpg,,,,,,,,,,,,
Portrait of a Man,1790,German,Boys,Girls,Men,Portraits,https://images.metmuseum.org/CRDImages/ep/original/257493.jpg,,,,,,,,,,,,
The Sackville Children,1796,British,Boys,Girls,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/DP169219.jpg,,,,,,,,,,,,
"Mrs. John Garden (Ann Garden, 1769–1842) and Her Children, John (1796–1854) and Ann Margaret (born 1793)",1796,British,Boys,Girls,Portraits,Mothers,https://images.metmuseum.org/CRDImages/ep/original/DP164786.jpg,Family,,,,,,,,,,,
"Madame Philippe Panon Desbassayns de Richemont (Jeanne Eglé Mourgue, 1778–1855) and Her Son, Eugène (1800–1859)",1802,French,Boys,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP-13442-001.jpg,,,,,,,,,,,,
"The Children of Martin Anton Heckscher: Johann Gustav Wilhelm Moritz (1797–1865), Carl Martin Adolph (1796–1850), and Leopold (born 1792)",1805,German,Boys,Dogs,,,https://images.metmuseum.org/CRDImages/ep/original/ep2002.564.jpg,,,,,,,,,,,,
The Drummond Children,1808,"British, Scottish",Boys,Girls,Horse Riding,,https://images.metmuseum.org/CRDImages/ep/original/DP170905.jpg,,,,,,,,,,,,
Andromache and Astyanax,1813,French,Boys,Men,Women,Andromache,https://images.metmuseum.org/CRDImages/ep/original/DP-647-001.jpg,,,,,,,,,,,,
William Scott-Elliot of Arkleton (1811–1901),1815,"British, Scottish",Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DP162150.jpg,,,,,,,,,,,,
Alfred Dedreux (1810–1860) as a Child,1819,French,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT2006.jpg,,,,,,,,,,,,
Portrait of a Child,1830,French,Boys,Portraits,,,https://images.metmuseum.org/CRDImages/ep/original/DT872.jpg,,,,,,,,,,,,
Breton Fishermen and Their Families,1860,French,Boys,Girls,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DT244926.jpg,Family,,,,,,,,,,,
Breton Brother and Sister,1871,French,Boys,Girls,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/DT2566.jpg,,,,,,,,,,,,
"Madame Georges Charpentier (Marguérite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Émile-Charles (1875–1895)",1878,French,Boys,Girls,Interiors,Portraits,https://images.metmuseum.org/CRDImages/ep/original/DT49.jpg,Women,Dogs,,,,,,,,,,
Portrait of a Man,1790,German,Bracelets,Girls,Portraits,Women,https://images.metmuseum.org/CRDImages/ep/original/257481.jpg,,,,,,,,,,,,
Portrait of a Woman,1790,German,Bracelets,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/257493.jpg,,,,,,,,,,,,
Portrait of a Child,1790,German,Bracelets,Children,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/257493.jpg,,,,,,,,,,,,
Portrait of a Child,1790,German,Bracelets,Girls,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/257493.jpg,,,,,,,,,,,,
Portrait of a Child,1790,German,Bracelets,Children,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/257481.jpg,,,,,,,,,,,,
Caroline Maria Therese of Parma (1770–1804),1790,German,Bracelets,Boys,Girls,Men,https://images.metmuseum.org/CRDImages/ep/original/257481.jpg,Portraits,Women,,,,,,,,,,
Portrait of a Child,1790,German,Bracelets,Children,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/257481.jpg,,,,,,,,,,,,
The Miracle of the Loaves and Fishes,1545,Italian,Bread,Men,Women,Dogs,https://images.metmuseum.org/CRDImages/ep/original/DT5476.jpg,Fish,Landscapes,Christ,,,,,,,,,
The Baker's Cart,1656,French,Bread,Boys,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP366472.jpg,Bakers,Carts,,,,,,,,,,
The Afternoon Meal (La Merienda),1772,Spanish,Bread,Grapes,Peaches,Still Life,https://images.metmuseum.org/CRDImages/ep/original/DT1570.jpg,,,,,,,,,,,,
Mountain Torrent,1670,Dutch,Bridges,Waterfalls,Mountains,Landscapes,https://images.metmuseum.org/CRDImages/ep/original/DP123841.jpg,,,,,,,,,,,,
Washerwomen,1768,French,Bridges,Children,Women,Dogs,https://images.metmuseum.org/CRDImages/ep/original/DP259119.jpg,Working,,,,,,,,,,,
"An Old Bridge at Hendon, Middlesex",1820,British,Bridges,Men,Dogs,Streams,https://images.metmuseum.org/CRDImages/ep/original/DP169650.jpg,,,,,,,,,,,,
Mont Sainte-Victoire and the Viaduct of the Arc River Valley,1882,French,Bridges,Mountains,Landscapes,,https://images.metmuseum.org/CRDImages/ep/original/DT889.jpg,,,,,,,,,,,,
View of the Town of Alkmaar,1620,Dutch,Buildings,Towns,Rivers,Boats,https://images.metmuseum.org/CRDImages/ep/original/DP145944.jpg,,,,,,,,,,,,
A Roman Landscape with Figures,1630,German,Buildings,Men,,,https://images.metmuseum.org/CRDImages/ep/original/DP293064.jpg,,,,,,,,,,,,
"Skating at Sloten, near Amsterdam",1642,Dutch,Buildings,Men,Women,Ice Skating,https://images.metmuseum.org/CRDImages/ep/original/DP143154.jpg,,,,,,,,,,,,
Harbor Scene,1645,Flemish,Buildings,Docks,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/150490.jpg,Boats,,,,,,,,,,,
Venice: The Dogana and Santa Maria della Salute,1732,Italian,Buildings,Bodies of Water,Boats,Human Figures,https://images.metmuseum.org/CRDImages/ep/original/DT8847.jpg,,,,,,,,,,,,
Venice: The Rialto,1732,Italian,Buildings,Cities,Canals,Rivers,https://images.metmuseum.org/CRDImages/ep/original/DT8848.jpg,Boats,,,,,,,,,,,
Imaginary Landscape with the Palatine Hill from Campo Vaccino,1734,French,Buildings,Men,Cows,Landscapes,https://images.metmuseum.org/CRDImages/ep/original/DP-409-001.jpg,Shepherds,,,,,,,,,,,
Vaprio d'Adda,1744,Italian,Buildings,Men,Women,Rivers,https://images.metmuseum.org/CRDImages/ep/original/DT4603.jpg,Boats,,,,,,,,,,,
Europe,1747,Italian,Buildings,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT201333.jpg,,,,,,,,,,,,
Pirna: The Obertor from the South,1753,Italian,Buildings,Villages,,,https://images.metmuseum.org/CRDImages/ep/original/DT4602.jpg,,,,,,,,,,,,
Santa Maria della Salute,1763,Italian,Buildings,Churches,Canals,Boats,https://images.metmuseum.org/CRDImages/ep/original/ep71.120.bw.R.jpg,,,,,,,,,,,,
The Grand Canal above the Rialto,1767,Italian,Buildings,Cities,Bridges,Canals,https://images.metmuseum.org/CRDImages/ep/original/DP124053.jpg,Boats,,,,,,,,,,,
The Outer Harbor of Brest,1773,French,Buildings,Cities,Bodies of Water,Boats,https://images.metmuseum.org/CRDImages/ep/original/DP316906.jpg,Ships,,,,,,,,,,,
A City on a Rock,1800,Spanish,Buildings,Cities,,,https://images.metmuseum.org/CRDImages/ep/original/DP-17460-001.jpg,,,,,,,,,,,,
"Saltash with the Water Ferry, Cornwall",1811,British,Buildings,Men,Women,Boats,https://images.metmuseum.org/CRDImages/ep/original/DP169566.jpg,,,,,,,,,,,,
"Venice, from the Porch of Madonna della Salute",1830,British,Buildings,Cities,Canals,Boats,https://images.metmuseum.org/CRDImages/ep/original/DP169568.jpg,,,,,,,,,,,,
The Good Samaritan,1845,French,Buildings,Men,Women,Horses,https://images.metmuseum.org/CRDImages/ep/original/DP346117.jpg,,,,,,,,,,,,
A Spanish Garden,1853,Spanish,Buildings,Fountains,Gardens,Boys,https://images.metmuseum.org/CRDImages/ep/original/DP267027.jpg,Girls,,,,,,,,,,,
The Bridge at Villeneuve-la-Garenne,1872,British,Buildings,Bridges,Bodies of Water,,https://images.metmuseum.org/CRDImages/ep/original/DP-14936-041.jpg,,,,,,,,,,,,
A Canal in Venice,1875,Spanish,Buildings,Cities,Canals,Boats,https://images.metmuseum.org/CRDImages/ep/original/DP267029.jpg,,,,,,,,,,,,
The Dispatch-Bearer,1880,French,Buildings,Soldiers,Men,Horse Riding,https://images.metmuseum.org/CRDImages/ep/original/DT228197.jpg,,,,,,,,,,,,
Gendarmes d'Ordonnance,1894,French,Buildings,Army,Horse Riding,Dogs,https://images.metmuseum.org/CRDImages/ep/original/DP364161.jpg,,,,,,,,,,,,
The Boulevard Montmartre on a Winter Morning,1897,French,Buildings,Roads,Winter,Morning,https://images.metmuseum.org/CRDImages/ep/original/DT1906.jpg,Crowd,,,,,,,,,,,
The Cemetery at Pronoia near Nauplia,1836,German,Burial Grounds,,,,https://images.metmuseum.org/CRDImages/ep/original/DP169474.jpg,,,,,,,,,,,,
King Solomon and the Queen of Sheba,1450,Italian,Camels,Horses,Crowd,Carts,https://images.metmuseum.org/CRDImages/ep/original/DT1051.jpg,Wagons,,,,,,,,,,,
The Story of Joseph,1476,Italian,Camels,Dogs,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DT292812.jpg,Horse Riding,,,,,,,,,,,
Portrait of a Young Woman,1790,Flemish,Cameos,Profiles,Women,,https://images.metmuseum.org/CRDImages/ep/original/60102.jpg,,,,,,,,,,,,
A Winter Landscape with Ice Skaters and an Imaginary Castle,1615,Dutch,Castles,Men,Women,Ice Skating,https://images.metmuseum.org/CRDImages/ep/original/DP120412.jpg,Winter,,,,,,,,,,,
Castle by a River,1647,Dutch,Castles,Rivers,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DP145936.jpg,,,,,,,,,,,,
Lake Albano and Castel Gandolfo,1826,French,Castles,Lakes,,,https://images.metmuseum.org/CRDImages/ep/original/DP332564.jpg,,,,,,,,,,,,
Salisbury Cathedral from the Bishop's Grounds,1820,British,Cathedrals,Cows,Trees,,https://images.metmuseum.org/CRDImages/ep/original/DP164837.jpg,,,,,,,,,,,,
A Kitchen,1638,Dutch,Cats,Fish,Cooking,Food,https://images.metmuseum.org/CRDImages/ep/original/DP145945.jpg,Kitchens,Women,Servants,,,,,,,,,
A Cat Stealing Fish,1667,Italian,Cats,Fish,Still Life,,https://images.metmuseum.org/CRDImages/ep/original/DP-1149-001.jpg,,,,,,,,,,,,
Landscape with a Cave,1818,French,Caves,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DT6102.jpg,,,,,,,,,,,,
An Overgrown Mineshaft,1819,German,Caves,Leaves,,,https://images.metmuseum.org/CRDImages/ep/original/DP150999.jpg,,,,,,,,,,,,
"Charles IX (1550–1574), King of France",1561,French,Charles IX,Kings,Men,Portraits,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.124.bw.R.jpg,,,,,,,,,,,,
Still Life with Cheese,1853,French,Cheese,Still Life,,,https://images.metmuseum.org/CRDImages/ep/original/DT1989.jpg,,,,,,,,,,,,
"Antoine Laurent Lavoisier (1743–1794) and His Wife (Marie Anne Pierrette Paulze, 1758–1836)",1788,French,Chemistry,Couples,Men,Portraits,https://images.metmuseum.org/CRDImages/ep/original/DT1992.jpg,Women,Scientists,,,,,,,,,,
The Sheepfold,1857,French,Chickens,Men,Sheep,Working,https://images.metmuseum.org/CRDImages/ep/original/ep97.40.R.jpg,Farmers,,,,,,,,,,,
Leda and the Swan,1515,Italian,Children,Leda,Swans,,https://images.metmuseum.org/CRDImages/ep/original/DT5181.jpg,,,,,,,,,,,,
Charity,1595,Italian,Children,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT10776.jpg,,,,,,,,,,,,
Charity,1616,Italian,Children,Infants,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP-15425-001.jpg,,,,,,,,,,,,
Midas Washing at the Source of the Pactolus,1622,French,Children,Men,Midas,Rivers,https://images.metmuseum.org/CRDImages/ep/original/DP123854.jpg,,,,,,,,,,,,
The Sacrifice of Polyxena,1647,French,Children,Women,Soldiers,Men,https://images.metmuseum.org/CRDImages/ep/original/DP317722.jpg,,,,,,,,,,,,
Beggars at a Doorway,1650,French/Flemish,Children,Men,Women,,https://images.metmuseum.org/CRDImages/ep/original/ep71.80.R.jpg,,,,,,,,,,,,
Allegory of Winter,1706,French,Children,Female Nudes,Sun,Winter,https://images.metmuseum.org/CRDImages/ep/original/DP356144.jpg,,,,,,,,,,,,
Children Playing with a Goat,1715,Dutch,Children,Playing,Goats,,https://images.metmuseum.org/CRDImages/ep/original/DP146935.jpg,,,,,,,,,,,,
The Vision of Saint Anthony of Padua,1758,German,Children,Saint Anthony,,,https://images.metmuseum.org/CRDImages/ep/original/257487.jpg,,,,,,,,,,,,
Shepherd's Idyll,1768,French,Children,Men,Women,Cows,https://images.metmuseum.org/CRDImages/ep/original/DP259114.jpg,Shepherds,,,,,,,,,,,
"Mrs. Richard Brinsley Sheridan (Hester Jane Ogle, 1775/76–1817) and Her Son (Charles Brinsley Sheridan, 1796–1843)",1778,British,Children,Women,Jugs,,https://images.metmuseum.org/CRDImages/ep/original/DP169223.jpg,,,,,,,,,,,,
Cottage Children (The Wood Gatherers),1787,British,Children,Boys,Girls,,https://images.metmuseum.org/CRDImages/ep/original/DP169640.jpg,,,,,,,,,,,,
